23.667 21.2932 0.411875 -0.999532 -0.00865588 -0.00872848 0.0154657 -0.00792358
23.5754 21.2532 0.412199 -1.00041 -0.00925865 -0.00387661 0.0146736 -0.00759954
23.4838 21.2131 0.412546 -1.00079 -0.00937978 -0.00142079 0.0139133 -0.00725263
23.3921 21.173 0.412898 -1.00094 -0.00923497 -0.00020412 0.0131874 -0.00690105
23.3004 21.1329 0.413244 -1.00096 -0.00894847 0.000374207 0.0124967 -0.00655485
23.2087 21.0927 0.413579 -1.00092 -0.00859135 0.000625999 0.0118405 -0.00621938
23.1171 21.0524 0.413902 -1.00086 -0.00820392 0.00071289 0.011218 -0.00589731
23.0254 21.0122 0.414209 -1.00078 -0.0078088 0.000718468 0.0106277 -0.00558978
22.9338 20.9719 0.414502 -1.00071 -0.00741845 0.000685774 0.0100683 -0.00529709
22.8422 20.9316 0.41478 -1.00064 -0.00703953 0.0006368 0.00953817 -0.00501905
22.7507 20.8913 0.415044 -1.00058 -0.00667537 0.000582622 0.00903592 -0.00475522
22.6591 20.8509 0.415294 -1.00052 -0.00632745 0.000528672 0.00856011 -0.00450507
22.5675 20.8106 0.415531 -1.00047 -0.00599621 0.000477479 0.00810936 -0.00426796
22.476 20.7702 0.415756 -1.00042 -0.00568149 0.000430091 0.00768235 -0.00404328
22.3845 20.7298 0.415968 -1.00038 -0.00538284 0.000386809 0.00727785 -0.0038304
22.293 20.6894 0.41617 -1.00034 -0.00509964 0.000347574 0.00689466 -0.00362872
22.2015 20.6489 0.416361 -1.0003 -0.00483121 0.000312159 0.00653165 -0.00343765
22.11 20.6085 0.416542 -1.00027 -0.00457685 0.000280269 0.00618778 -0.00325665
22.0185 20.568 0.416714 -1.00025 -0.00433585 0.000251594 0.00586202 -0.00308519
21.9271 20.5275 0.416876 -1.00022 -0.00410753 0.000225832 0.00555342 -0.00292276
21.8356 20.487 0.41703 -1.0002 -0.00389124 0.000202696 0.00526108 -0.00276888
21.7442 20.4465 0.417176 -1.00018 -0.00368634 0.000181925 0.00498413 -0.00262312
21.6527 20.406 0.417314 -1.00016 -0.00349223 0.000163279 0.00472177 -0.00248503
21.5613 20.3654 0.417445 -1.00014 -0.00330836 0.000146544 0.00447323 -0.00235421
21.4699 20.3249 0.417569 -1.00013 -0.00313417 0.000131523 0.00423777 -0.00223028
21.3784 20.2843 0.417686 -1.00012 -0.00296916 0.000118042 0.00401471 -0.00211288
21.287 20.2437 0.417797 -1.0001 -0.00281285 0.000105942 0.0038034 -0.00200167
21.1956 20.2032 0.417903 -1.00009 -0.00266477 9.50831e-05 0.00360321 -0.00189631
21.1042 20.1626 0.418002 -1.00008 -0.00252449 8.53372e-05 0.00341356 -0.00179649
21.0128 20.122 0.418097 -1.00007 -0.00239159 7.65903e-05 0.0032339 -0.00170193
20.9214 20.0814 0.418186 -1.00007 -0.0022657 6.874e-05 0.00306369 -0.00161235
